system:index,m_10,m_11,m_4,m_5,m_6,m_7,m_8,m_9,name,state,year,.geo
2_222_0,0.61980724,0.28940666,0.3635726,0.70408165,0.8651544,0.8501338,0.86586213,0.78464603,130_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.122573027399177,55.60742288603821]}"
2_223_0,0.40934622,0.17104521,0.26407817,0.5988009,0.7759563,0.7256265,0.7915099,0.72377986,312_2020,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.537949440494195,55.78834358425988]}"
2_224_0,0.8452675,0.23886742,0.35494736,0.8254111,0.89684266,0.75216573,0.8705429,0.8376384,155_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.733243183261777,55.280256459561876]}"
2_225_0,0.5729547,0.15878949,0.32210758,0.7471514,0.7540826,0.82638395,0.76494026,0.6466739,109k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.588982897195887,55.47644851761358]}"
2_226_0,0.56228375,-0.015323488,0.26197824,0.63926256,0.83225065,0.74895805,0.78542036,0.7019475,91E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.626712139128905,55.490821562159496]}"
2_227_0,0.6159218,0.09979998,0.29223382,0.6841376,0.8005143,0.7750643,0.7835866,0.6996721,79_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.160481932389022,55.575622524980375]}"
2_228_0,0.8361084,0.22184408,0.40745193,0.7948524,0.86887676,0.43480015,0.9022222,0.87212414,149_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.77995557803599,55.26175116470902]}"
2_229_0,0.6039923,0.04177632,0.22894445,0.76714694,0.88131183,0.80138093,0.81133896,0.6544111,75E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.508134521625127,55.44554647183987]}"
2_230_0,0.638248,0.20082343,0.22036596,0.40084115,0.63477993,0.5487085,0.7294502,0.65215325,182_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.322353772305508,55.45434996162424]}"
2_231_0,0.57848746,0.11984547,0.32911393,0.7264288,0.8680806,0.8211079,0.83121896,0.7245956,117_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.113230548444335,55.578497133889556]}"
2_232_0,0.5912514,0.114525855,0.24086386,0.7253697,0.8816785,0.5956476,0.83742,0.5749583,76E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.507954858568304,55.443570178214806]}"
2_233_0,0.58943576,0.21021818,0.26564103,0.57919335,0.7597865,0.8101541,0.799269,0.63139474,72E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.263613101287795,54.92182866119819]}"
2_234_0,0.6324108,0.30707252,0.31472963,0.7727005,0.8791106,0.861214,0.891062,0.7218384,47E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.38578397992805,55.20120471455936]}"
2_235_0,0.7045529,0.36785474,0.37135994,0.9060196,0.8889897,0.8115966,0.913837,0.43011448,25E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.43860491863428,55.19311987700228]}"
2_236_0,0.5185466,-0.049594574,0.22246891,0.61540276,0.46844265,0.60843146,0.8787324,0.81118023,28_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.933747154677256,55.48471301822748]}"
2_237_0,0.5621327,0.019053195,0.27546257,0.7309881,0.84248376,0.83732057,0.80675524,0.70035136,102k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.61862730157183,55.47555020232946]}"
2_238_0,0.5914347,0.33456153,0.385567,0.7897453,0.8945841,0.8212041,0.8784468,0.820982,P_26_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.8769736287209,55.50627258504635]}"
2_239_0,0.48552543,0.19978243,0.24734415,0.7136746,0.7743722,0.33079848,0.627592,0.55679286,165_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.319119837282678,55.46872300617015]}"
2_240_0,0.6209348,0.3567647,0.345491,0.8227736,0.87428373,0.42967588,0.6220828,0.78842306,177_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.328641979294346,55.45758389664707]}"
2_241_0,0.4519166,-0.012164655,0.23762982,0.83336824,0.53816396,0.2967288,0.8689091,0.78268063,24_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.933747154677256,55.487228301023016]}"
2_242_0,0.5655305,0.12297265,0.3507941,0.7138466,0.78797096,0.6471992,0.78586364,0.6962583,63_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.1107152656488,55.58244972113968]}"
2_243_0,0.54253554,0.26667282,0.35205814,0.7649007,0.8798799,0.85368264,0.85841954,0.71712863,P_61_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.111254254819272,55.5961041134583]}"
2_244_0,0.5552275,0.010588007,0.25969297,0.63399017,0.7423559,0.56912005,0.79549205,0.6973795,119_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.121135722944587,55.57598185109402]}"
2_245_0,0.77653706,0.07783922,0.3327418,0.86012715,0.74793535,0.5836285,0.8831042,0.65473145,59k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.402672307269498,55.20282168207078]}"
2_246_0,0.54213756,0.032543782,0.27840233,0.6747131,0.7192931,0.76816994,0.75599796,0.5767742,97k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.51334475027302,55.44788209157858]}"
2_247_0,0.7825568,0.20232558,0.34611604,0.7532071,0.87239623,0.24959914,0.8735855,0.82728237,148_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.78067423026329,55.259954534140775]}"
2_248_0,0.87849724,0.09116751,0.357733,0.8818455,0.6166187,0.8881022,0.79039496,0.8339774,123k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.06562441266785,55.24198822845838]}"
2_249_0,0.72301584,0.39966148,0.43634766,0.81074834,0.90833795,0.88039714,0.89590734,0.8358688,P_54_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.10963728730786,55.58819893895805]}"
2_250_0,0.73607755,0.33251813,0.3844149,0.83863795,0.78896755,0.7695281,0.7927282,0.75514764,213_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.364035601488656,55.418776676373106]}"
2_251_0,0.537426,0.13820595,0.28125,0.655798,0.84615386,0.7471847,0.77683014,0.70193404,58_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.10802031979644,55.57975477528733]}"
2_252_0,0.5575221,0.18161577,0.31855473,0.7198373,0.85019505,0.81989473,0.81898457,0.6816861,123_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.10604402617138,55.598260070140185]}"
2_253_0,0.57000196,0.46260282,0.39163092,0.7975956,0.8910173,0.8531551,0.86179054,0.7268499,P_61_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.111254254819272,55.59628377651512]}"
2_254_0,0.5899654,0.118366905,0.29449594,0.8718296,0.90078264,0.5706852,0.82724935,0.43461397,110E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.968606361982943,55.26444611056137]}"
2_255_0,0.7184399,0.43829978,0.6165551,0.8397413,0.8663902,0.8605994,0.8839433,0.8223309,141_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.752826456455583,55.28205309013012]}"
2_256_0,0.58359295,0.12268062,0.3246295,0.74686086,0.8929311,0.5844922,0.8475125,0.7647951,P_49_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.086101426863927,55.60580591852679]}"
2_257_0,0.4979631,0.11701245,0.2951567,0.63149846,0.79153097,0.7927742,0.8306489,0.7513704,312_2020,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.53543415769866,55.78582830146434]}"
2_258_0,0.36720887,0.0641985,0.23841085,0.61848575,0.8116869,0.7398649,0.73707134,0.29499194,11k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.43968289697522,55.18018413691096]}"
2_259_0,0.57443494,0.06613548,0.27229348,0.7305158,0.80827314,0.69414747,0.8002608,0.682124,P_102_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.079633556818266,55.590893884810406]}"
2_260_0,0.5723457,0.5333689,0.44676375,0.88590604,0.6364586,0.68571854,0.88977677,0.5227521,77E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.508134521625127,55.44033624319198]}"
2_261_0,0.6235691,0.06009894,0.3040353,0.6987375,0.8181814,0.68557537,0.6548463,0.6663693,18k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.449923691214185,55.171021321012944]}"
2_262_0,0.8062283,0.14927433,0.33109754,0.8897967,0.7476424,0.82270324,0.77367204,0.7497384,213_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36421526454548,55.418237687202634]}"
2_263_0,0.63952714,0.09294872,0.27378863,0.841512,0.85286397,0.86169344,0.8553477,0.6510745,42E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.378956783768743,55.202282692900305]}"
2_264_0,0.49297154,0.054573074,0.25880298,0.77649105,0.83060133,0.7751702,0.7592038,0.5785458,106k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.605511898423686,55.47375357176122]}"
2_265_0,0.725887,0.13960625,0.33153316,0.82637006,0.8513543,0.55309683,0.8375982,0.6891671,P_59_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.110355939535154,55.59287017843547]}"
2_266_0,0.5637625,0.027488137,0.21686886,0.6951418,0.8677628,0.58827066,0.8144385,0.19861479,76E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.510649804420662,55.44267186293069]}"
2_267_0,0.6321832,0.22078978,0.22456634,0.39191073,0.5913081,0.5463774,0.7365539,0.68074656,182_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.321994446191862,55.453810972453766]}"
2_268_0,0.54074574,0.30960503,0.39444053,0.8965089,0.91475886,0.48426762,0.8596713,0.766232,47_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.090772666341348,55.57616151415085]}"
2_269_0,0.6185759,0.06514084,0.23821041,0.8428282,0.8210646,0.7979971,0.81874,0.70085955,130E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.94902308878914,55.305768613630875]}"
2_270_0,0.53265214,0.04968087,0.23495091,0.48141086,0.3838077,0.6766467,0.85529816,0.58960485,8E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.44094053837299,55.184136724161085]}"
2_271_0,0.70109665,0.2424541,0.38946685,0.86697894,0.88706625,0.8407298,0.8853958,0.84573275,160_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.749233195319107,55.29552781939191]}"
2_272_0,0.39870602,0.18823135,0.27696237,0.7716872,0.804129,0.3592639,0.45294636,0.44680852,165_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.318041858941736,55.46854334311333]}"
2_273_0,0.69895023,0.37278107,0.4336092,0.872288,0.81460464,0.88497853,0.8952206,0.5974023,32k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.436628625009217,55.19761145342288]}"
2_274_0,0.6240409,0.051520217,0.28952616,0.8237742,0.83609456,0.82442325,0.8238708,0.7225077,91E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.622579888821956,55.48902493159125]}"
2_275_0,0.50699776,0.03743682,0.32439032,0.6381175,0.7406117,0.707393,0.7565437,0.5945063,90k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.52466352285293,55.453271983283294]}"
2_276_0,0.45284864,0.08629361,0.26473787,0.8224122,0.7866684,0.3014897,0.80894214,0.74103343,33_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.915421522881218,55.485970659625245]}"
2_277_0,0.6703015,0.14306515,0.44006366,0.6420964,0.54729235,0.7845411,0.7681549,0.64771104,1k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.402672307269498,55.15574996118291]}"
2_278_0,0.6007641,0.196826,0.37206104,0.77492976,0.89553946,0.854719,0.86602616,0.7497403,124_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.10748133062597,55.599517711537956]}"
2_279_0,0.52008927,0.08819417,0.26418915,0.8487431,0.8618467,0.8300868,0.79582584,0.6071926,116k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.56113512338818,55.43404803620314]}"
2_280_0,0.38237336,0.088993825,0.23423629,0.62607074,0.7722202,0.7243837,0.5768246,0.36805555,19_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.447228745361826,55.17281795158118]}"
2_281_0,0.6483971,0.31880885,0.4224214,0.868184,0.8708112,0.7078772,0.87396777,0.22813208,77E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.507415869397832,55.442132873760215]}"
2_282_0,0.60901827,0.14355026,0.24726956,0.79328877,0.31789386,0.5993713,0.7636032,0.67429864,76_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.289664244527263,55.07005068307791]}"
2_283_0,0.6181739,0.52866906,0.42562643,0.8506224,0.8631151,0.6885733,0.8990263,0.15730338,77E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.50759553245466,55.44177354764657]}"
2_284_0,0.31720254,-0.005052825,0.17476836,0.20168367,0.1877002,0.77540106,0.8245814,0.45954165,17k_2019,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.440581212259342,55.16940435350153]}"
2_285_0,0.7062104,0.0072696256,0.37042326,0.88138914,0.6947988,0.7292012,0.8532193,0.8059385,50_2019,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.110535602591977,55.576880166378146]}"
2_286_0,0.5952833,0.3058143,0.4468586,0.83964366,0.8625526,0.7751092,0.83458644,0.7015269,82E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.615573029605823,55.47590952844311]}"
2_287_0,0.70480055,0.38062292,0.46571136,0.88053036,0.87818396,0.8953889,0.6465645,0.81749064,208_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.37355774350032,55.42362757890735]}"
2_288_0,0.39402083,0.012189176,0.19630547,0.2986961,0.25330687,0.8039201,0.8759681,0.42082617,17k_2019,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.441659190600284,55.16958401655835]}"
2_289_0,0.6898396,0.10860417,0.29724777,0.81544256,0.85105944,0.4996506,0.45647916,0.56929874,108_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.131556180240374,55.6081415382655]}"
2_290_0,0.70188355,0.42141682,0.4458276,0.8636486,0.9186653,0.48863637,0.8751005,0.80404097,47_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.090593003284525,55.576341177207674]}"
2_291_0,0.70357805,0.27055144,0.547836,0.85594237,0.8517555,0.85477805,0.87443334,0.8325703,141_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.753006119512406,55.28402938375518]}"
2_292_0,0.6391355,0.15074408,0.30086598,0.6964566,0.8573423,0.82901055,0.8319643,0.7299877,73_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.136227419717795,55.57436488358261]}"
2_293_0,0.6750663,0.34795043,0.1951084,0.74298376,0.8406399,0.6433184,0.83837837,0.75857,P_24_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.870685421732066,55.50537426976223]}"
2_294_0,0.40651822,0.48167735,0.41169947,0.8472004,0.9074672,0.8643653,0.8729043,0.7811226,135_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.138563039456507,55.60670423381091]}"
2_295_0,0.7724606,0.42996767,0.43325526,0.83826196,0.9041229,0.89870775,0.59559965,0.8533334,208_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.37391706961397,55.42219027445276]}"
2_296_0,0.45929202,0.27655435,0.2512235,0.55480987,0.72884613,-100.0,0.7853993,0.51485145,P_35_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.87589565037996,55.499625051943866]}"
2_297_0,0.5110875,0.053173415,0.25859284,0.84000856,0.8360247,0.8436047,0.8466289,0.7035619,78E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.50310395603406,55.45111602660141]}"
2_298_0,0.63757044,0.101751484,0.29619542,0.67922866,0.840652,0.75764704,0.8132011,0.7428875,73_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.138024050286035,55.57436488358261]}"
2_299_0,0.4369421,0.090082966,0.29231822,0.76825655,0.7851295,0.78642935,0.76245356,0.5123828,81E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.61180010541252,55.479502789579584]}"
2_300_0,0.59699625,0.11084573,0.24636252,0.7742685,0.31970525,0.6597643,0.76552385,0.63584435,76_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.289843907584086,55.06951169390744]}"
2_301_0,0.45911855,0.13246506,0.30793062,0.74949396,0.8149254,0.7815826,0.79676485,0.76599735,312_2020,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.53687146215325,55.78888257343035]}"
2_302_0,0.80468774,0.074125476,0.3377872,0.85970587,0.5800971,0.71011835,0.76254094,0.66564566,140k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.92512790223156,55.24845609850404]}"
2_303_0,0.6894022,0.23978439,0.28581235,0.84528834,0.83253604,0.75661516,0.8830598,0.81591886,66E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.277087830549586,55.08298642316923]}"
2_304_0,0.41925946,0.08742492,0.22085048,0.7833202,0.84427387,0.3304721,0.7393818,0.672433,33_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.914343544540273,55.48525200739795]}"
2_305_0,0.60364443,0.26090437,0.37040392,0.8815288,0.8866611,0.86927074,0.87777776,0.64096576,78E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.50130732546582,55.45147535271506]}"
2_306_0,0.71361023,0.33707473,0.5367717,0.8475,0.87234855,0.66033554,0.85611963,0.837655,161_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.748873869205458,55.29427017799414]}"
2_307_0,0.6546185,0.120797716,0.2578023,0.7765282,0.8394779,0.58395773,0.8142649,0.8087319,45_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.115027179012575,55.606883896867735]}"
2_308_0,0.5187481,0.11472666,0.2603798,0.5069767,0.72375196,0.7709654,0.74678534,0.6795895,109k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.588982897195887,55.47590952844311]}"
2_309_0,0.3137678,0.13584638,0.2310204,0.6837963,0.8069184,0.6188375,0.62891924,0.34676784,17E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.44435413645264,55.17802818022908]}"
2_310_0,0.5392795,0.0,0.24845433,0.74607015,0.8379521,0.7215568,0.7268579,0.60597014,18k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.450462680384657,55.171021321012944]}"
2_311_0,0.54119194,0.09975868,0.27260447,0.7438341,0.7901136,0.6813066,0.77964324,0.50573516,120E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.969145351153415,55.26696139335691]}"
2_312_0,0.5956672,0.10624387,0.24257426,0.4913088,0.7559913,0.66970533,0.75765157,0.6968254,50E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.389197578007703,55.20407932346854]}"
2_313_0,0.47747818,0.18600425,0.28773692,0.5983041,0.7435537,0.71282035,0.74646115,0.6422613,119_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.119698418489996,55.576880166378146]}"
2_314_0,0.4715152,-0.03624712,0.2153188,0.6181085,0.48347333,0.56067455,0.8593141,0.8000519,27_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.931770861052193,55.48471301822748]}"
2_315_0,0.55143636,0.07776671,0.2999314,0.80791765,0.8645564,0.6095436,0.8262666,0.6822917,106k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.604074593969095,55.472855256477104]}"
2_316_0,0.7913464,0.29620254,0.44643196,0.8908331,0.8453865,0.66615343,0.9045464,0.60293365,42k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.406265568405974,55.193658866172754]}"
2_317_0,0.58081335,0.14135094,0.30311006,0.8309102,0.8510067,0.7991823,0.7922338,0.6668285,107E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.08430937057754,55.25007306601546]}"
2_318_0,0.4966443,0.15236686,0.26129892,0.71059173,0.85478294,0.84424603,0.8598915,0.72333556,125_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.110535602591977,55.599517711537956]}"
2_319_0,0.80968034,0.45503524,0.56188667,0.700361,0.78615844,0.48328623,0.8251199,0.7891626,159_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.751029825887343,55.29516849327826]}"
2_320_0,0.550877,-0.028446551,0.20712064,0.6595377,0.81629354,0.6293272,0.8340807,0.7037657,119_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.123830668796945,55.57454454663943]}"
2_321_0,0.61024886,0.19977699,0.3247043,0.79621196,0.85055554,0.85512245,0.8319808,0.7380392,109k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.59203716916189,55.475729865386285]}"
2_322_0,0.50801605,0.4260132,0.3679858,0.7206054,0.66788054,0.74108815,0.8503682,0.6780845,P_26_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.87643463955043,55.504835280591756]}"
2_323_0,0.5820164,0.40186915,0.38490042,0.71976817,0.88404655,0.47164237,0.86723036,0.8155873,17_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.920991077642757,55.491001225216316]}"
2_324_0,0.52356356,0.061779823,0.26081344,0.7673956,0.83239615,0.808,0.78424567,0.655746,102k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.619345953799126,55.475729865386285]}"
2_325_0,0.47666973,-0.0028146121,0.22402354,0.7155631,0.73372865,0.7806377,0.79387254,0.6088383,83E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.601020322003087,55.47806548512499]}"
2_326_0,0.53512764,0.088271655,0.27060625,0.8980332,0.88407147,0.46402904,0.77287203,0.5812049,110E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.967887709755647,55.264985099731845]}"
2_327_0,0.64670837,0.06245121,0.21385574,0.7244473,0.8320159,0.84021664,0.8096064,0.7061966,130E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.950819719357376,55.3052296244604]}"
2_328_0,0.60783195,0.09799862,0.28310126,0.7608745,0.7346575,0.72419876,0.75404155,0.5958828,38E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.387400947439467,55.183957061104266]}"
2_329_0,0.8433014,0.22927086,0.33137485,0.8096322,0.8875179,0.31187367,0.9069631,0.8682227,149_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.777799621354106,55.262110490822664]}"
2_330_0,0.608381,0.14061883,0.26803055,0.82415533,0.89504224,0.4785727,0.8605793,0.7223427,75E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.509392163022895,55.44536680878304]}"
2_331_0,0.69934046,0.15194386,0.47851762,0.67512447,0.84238464,0.7904365,0.849692,0.82377136,100_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.123291679626476,55.60598558158362]}"
2_332_0,0.5506608,0.19630794,0.2607562,0.38777378,0.74994224,0.82095903,0.7956691,0.646837,72E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.268284340765216,54.923086302595955]}"
2_333_0,0.44746378,0.05817967,0.19380526,0.37415552,0.677152,0.63762105,0.71526194,0.6006638,92k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.523585544511985,55.45291265716965]}"
2_334_0,0.61924124,0.07159177,0.30183715,0.7956633,0.81836545,0.73244333,0.80611473,0.6858362,124s_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.058258227338072,55.24414418514027]}"
2_335_0,0.58250314,0.11337138,0.24902937,0.7310228,0.8647173,0.6158681,0.83695775,0.3227048,76E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.508134521625127,55.44303118904433]}"
2_336_0,0.51686347,0.057820342,0.2551194,0.80777776,0.8767862,0.8124827,0.81016123,0.6267281,106k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.604972909253213,55.473394245647576]}"
2_337_0,0.47114298,0.037786536,0.24911414,0.55267936,0.5788148,0.55598456,0.6635279,0.5774477,88E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.620244269083244,55.49207920355726]}"
2_338_0,0.5950764,0.47913486,0.4093699,0.83901376,0.90128386,0.8721945,0.87319714,0.7822514,134_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.14018000696792,55.60975850577692]}"
2_339_0,0.4839491,0.04235404,0.37939703,0.5646732,0.59640306,0.61009175,0.6572366,0.5499165,90k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.527358468705287,55.45291265716965]}"
2_340_0,0.54171723,0.32873562,0.33188012,0.75941926,0.8590657,0.8445344,0.83432627,0.43028072,50E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.38901791495088,55.203001345127596]}"
2_341_0,0.74243444,0.2864174,0.39030024,0.8481776,0.85722196,0.41463414,0.8021379,0.8027661,155_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.733602509375427,55.27828016593681]}"
2_342_0,0.721943,0.24232423,0.4746696,0.75748825,0.8807413,0.5702101,0.8797642,0.78526753,144_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.765402870433256,55.27199195894798]}"
2_343_0,0.593425,0.2471315,0.33731666,0.7640444,0.8689507,0.8118556,0.7892088,0.7111968,117_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.111793243989744,55.57993443834415]}"
2_344_0,0.5536712,0.11087596,0.27797407,0.8254519,0.8856221,0.8435851,0.85587823,0.6643678,106k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.60479324619639,55.47303491953392]}"
2_345_0,0.4279351,0.077276856,0.3246811,0.8382705,0.76521295,0.6583609,0.48888212,0.41979608,114_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.13874270251333,55.61227378857245]}"
