system:index,m_10,m_11,m_4,m_5,m_6,m_7,m_8,m_9,name,state,year,.geo
2_516_0,0.62787277,0.21318911,0.27116984,0.56780034,0.8714529,0.8141893,0.6919273,0.75507843,344_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.89404161911917,55.876019155989944]}"
2_517_0,-100.0,0.3006556,0.46619216,0.628714,0.8884002,0.8956142,0.84389824,0.8180548,26_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36798818873878,55.126464882920615]}"
2_518_0,0.15937771,0.37624228,0.30042094,0.76019883,0.89463633,0.8328052,0.76063323,0.61065173,87_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.355950763931578,54.980758143836425]}"
2_519_0,0.62465394,0.38636172,0.27012292,0.57899463,0.8394423,0.73916054,0.7527985,0.5536627,385_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.115925494296693,55.83918822934104]}"
2_520_0,0.26142177,0.36966094,0.26756677,0.5629506,0.8094283,0.701844,0.65678203,0.5646054,85_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.35038120917004,54.966924088460985]}"
2_521_0,0.102676004,0.23865244,0.2404997,0.4363501,0.74643797,0.75035733,0.7813107,0.5800879,297_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.723721041250112,55.74073287420154]}"
2_522_0,0.071897686,0.5252637,0.34191892,0.65791255,0.8604651,0.834672,0.37844518,0.7792253,90_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.355771100874755,54.973391958506646]}"
2_523_0,0.27521145,0.38525966,0.33279547,0.45841584,0.8238866,0.77810985,0.6536093,0.61003643,18_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.366910210397837,55.13472938353451]}"
2_524_0,-100.0,0.28547493,0.4395797,0.7445743,0.83225566,0.7540026,0.7592789,0.6501887,146_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.452968814616487,55.13059713322757]}"
2_525_0,0.5704254,0.18618241,0.34228188,0.6092935,0.8208441,0.7547302,0.7345994,0.6684765,182_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.936082774415965,55.17425525603577]}"
2_526_0,0.4748954,0.32153392,0.25922784,0.5472779,0.8660999,0.80944884,0.75226945,0.57981867,173_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.330797935976232,55.12394960012508]}"
2_527_0,0.47756213,0.120646015,0.28686956,0.4393028,0.7579411,0.7688876,0.79672754,0.61268777,296_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.73557880300049,55.73839725446283]}"
2_528_0,0.4389359,0.3333184,0.20761713,0.38163,0.8328518,0.78357106,0.6433698,0.57882756,154_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.417575192422177,55.11370880588612]}"
2_529_0,0.5377679,0.49978477,0.3436235,0.42308828,0.6913623,0.5514108,0.8067287,0.71569425,312_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.53776977743737,55.788523247316704]}"
2_530_0,0.5229592,-100.0,0.25925925,0.714736,0.7708707,0.75074184,0.7256012,0.75494,131_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.784626817513416,55.245222163481216]}"
2_531_0,0.71352446,0.18456466,0.270952,0.46879432,0.44167584,0.69815326,0.6885214,0.7895474,191_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.040467010430653,55.21719472661669]}"
2_532_0,0.5505849,0.2765585,0.2784469,0.7773222,0.8296867,0.65828013,0.7828112,0.6652174,401_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.322178683530538,55.849788349693654]}"
2_533_0,0.37656295,0.29573548,0.24828547,0.5446789,0.7768753,0.7961565,0.67278266,0.4496178,47_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.91596051205169,55.17856716939955]}"
2_534_0,0.24280201,-0.0055325036,0.21428572,0.29962665,0.8589814,0.86935115,0.49738994,0.73330504,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.5943636403369,55.75833985377029]}"
2_535_0,0.39683986,0.2522331,0.27101123,0.6475771,0.8290562,0.7466442,0.7366548,0.648217,247_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.911109609517442,55.224920238060115]}"
2_536_0,0.23274072,0.56692207,0.4068404,0.6046516,0.7594814,0.5296315,0.7791467,0.772492,80_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.392602027523655,54.97231398016571]}"
2_537_0,0.3380802,0.46313843,0.25177264,0.4996761,0.83174974,0.85581404,0.7460207,0.67851937,360_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.30061911671167,55.90476524508177]}"
2_538_0,0.486568,0.10077574,0.3548164,0.5842019,0.848904,0.84574276,0.86341196,0.7790966,243_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.959438971803074,55.207492921548194]}"
2_539_0,0.4163567,0.17669214,0.29856262,0.8065493,0.8537338,0.6563427,0.7741612,0.6816857,116_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.93213018716584,55.22977114059436]}"
2_540_0,0.2658232,0.18989,0.39647684,0.64544356,0.87449944,0.89257973,0.83917135,0.769601,95_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.369066167079723,55.02243997301957]}"
2_541_0,0.559178,-0.03228228,0.74655646,0.7278402,0.81714284,0.73704827,0.79303676,0.7513337,14_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.48027759925372,55.09484418491961]}"
2_542_0,0.005794702,0.23868382,0.36043027,0.53015137,0.23000987,0.71551555,0.8191481,0.80017376,267_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.823613700844202,55.258517229686184]}"
2_543_0,0.39027283,0.304069,0.22501923,0.49581397,0.8600823,0.7444442,0.6269354,0.46547315,11_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.420449801331362,55.114966447283884]}"
2_544_0,0.20150375,0.18090864,0.2626693,0.5619571,0.85027885,0.5932715,0.7870396,0.6802157,15_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.38739179887576,55.13796331855735]}"
2_545_0,0.6298452,0.49659863,0.4225671,0.70504427,0.88297874,0.86289024,0.84911984,0.68088615,76_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.096521884159714,55.25420531632241]}"
2_546_0,0.6131666,0.42464966,0.31599084,0.7819987,0.8592702,0.6687477,0.853638,0.75438595,401_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.32325666187148,55.85050700192095]}"
2_547_0,0.13641575,-100.0,0.34870318,0.7491079,0.6385385,0.61123925,0.8752625,0.7242354,269_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.74492128195533,55.25061205518593]}"
2_548_0,0.12894183,0.5227977,0.27477688,0.44615385,0.8834988,0.85744077,0.65472037,0.6275593,103_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36008301423853,55.08891530404442]}"
2_549_0,0.5261101,0.3123048,0.45554537,0.73739487,0.8969854,0.8281321,0.897058,0.84033334,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.44344667260482,55.13275308990945]}"
2_550_0,0.25717118,-0.041540578,0.15400058,0.32772574,0.8658827,0.84700423,0.44374087,0.7469857,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.592746672825484,55.75833985377029]}"
2_551_0,0.11724865,-0.0019527173,0.23094583,0.34644708,0.7078456,0.83812016,0.56129354,0.7501154,230_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.33528951239683,55.030165484463005]}"
2_552_0,0.3159322,0.40475968,0.5154185,0.73887557,0.8931606,0.85199666,0.90090686,0.820745,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.448656901252715,55.13347174213675]}"
2_553_0,0.2665148,0.72350794,0.2933683,0.41509435,0.7973888,0.7197665,0.78069705,0.7208453,307_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.55393945255152,55.755105918747454]}"
2_554_0,0.18380062,0.26079327,0.3266205,0.8195751,0.8708874,0.8077262,0.7744515,0.7088823,120_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.905719717812726,55.22240495526458]}"
2_555_0,0.700195,0.3935508,0.50693876,0.76140463,0.8986417,0.8886901,0.90975255,0.8385729,5_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.449734879593656,55.12987848100027]}"
2_556_0,0.75170547,0.10990389,0.29189807,0.71286345,0.6345263,0.6144261,0.79286206,0.7670479,243_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.96303223293955,55.20551662792313]}"
2_557_0,0.23843388,-0.019362465,0.3090448,0.56062627,0.8451259,0.8939714,0.8541185,0.78591764,93_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.37247976515938,55.02567390804241]}"
2_558_0,0.41474396,0.33992022,0.49359605,0.6804339,0.8904215,0.8173054,0.8927397,0.81709105,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.44524330317306,55.132932752966276]}"
2_559_0,0.5531024,0.31329325,0.36165366,0.7234349,0.8343472,0.5836872,0.73389274,0.59369063,72_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.066338490613298,55.25133070741323]}"
2_560_0,0.4043927,0.2,0.24204434,0.69215006,0.8201165,0.77221656,0.69674826,0.54333866,53_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.962672906825905,55.17227896241071]}"
2_561_0,0.7403509,0.27680525,0.45061424,0.6033676,0.8829167,0.8672798,0.87103325,0.8187613,290_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.30798530204145,55.922551887707336]}"
2_562_0,0.54348266,0.12302692,0.25262678,0.64272624,0.83961546,0.6812664,0.67585874,0.509717,49_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.95692368900754,55.16347547262634]}"
2_563_0,0.52580607,0.25076142,0.337414,0.8997015,0.88200355,0.80980825,0.7919305,0.6956326,244_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.939316709438796,55.22941181448071]}"
2_564_0,0.3015873,-100.0,0.21994588,0.72911966,0.80506855,0.4892086,0.6477987,0.4603304,270_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.749592521432753,55.248995087674516]}"
2_565_0,0.67160195,0.2158022,0.30550277,0.7115596,0.87969667,0.5702359,0.69508237,0.74063283,276_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.9220690559837,55.89686007058152]}"
2_566_0,0.13218771,0.26597238,0.25352848,0.5197853,0.80459595,0.84807193,0.70627874,0.669539,104_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.349662556942743,55.08083046648734]}"
2_567_0,0.54751325,0.34356198,0.31694174,0.28203154,0.69964373,0.7311475,0.7575918,0.7735849,376_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.571546432120265,55.749895690099564]}"
2_568_0,0.54409814,0.3349434,0.38501677,0.75711673,0.8488488,0.85369104,0.8489689,0.82262594,245_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.916319838165336,55.22617787945788]}"
2_569_0,-100.0,0.45524403,0.5027223,0.7944191,0.8928157,0.8534568,0.9071106,0.85008913,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.45045353182095,55.13221410073898]}"
2_570_0,0.4408602,0.086593114,0.27152318,0.40819952,0.7711343,0.687294,0.5112671,0.49805656,20_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.363496612318183,55.13975994912558]}"
2_571_0,0.5103448,0.4102755,0.22690667,0.5043299,0.7952788,0.59996635,0.80788934,0.64344746,308_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.542441016914793,55.77828245307774]}"
2_572_0,0.2686635,-0.01775157,0.42754346,0.78258854,0.86620253,0.71908927,0.8675282,0.82176125,95_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.375174711011738,55.02675188638335]}"
2_573_0,0.2848921,0.266429,0.30238584,0.67919916,0.8295106,0.30847198,0.7494803,0.6643853,337_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.270256060108427,55.8508663280346]}"
2_574_0,0.45799655,0.34086266,0.41537055,0.2595861,0.6687205,0.8024211,0.6407405,0.73519695,378_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.565617551245076,55.74558377673579]}"
2_575_0,0.5067983,0.22509047,0.38263687,0.8083067,0.8227188,0.74587095,0.42813572,0.81127316,199_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.04477892379443,55.22725585779882]}"
2_576_0,-100.0,0.29422292,0.41541755,0.6621269,0.8888215,0.7913468,0.83732384,0.7769811,144_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.4590773585485,55.13562769881863]}"
2_577_0,0.6702566,0.23602387,0.27142859,0.7611204,0.857198,0.7221487,0.77396184,0.7504106,184_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.949916829791405,55.16760772293329]}"
2_578_0,-100.0,0.22051677,0.22303712,0.633862,0.76151264,0.70957553,0.7649421,0.52327585,367_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.704137768056306,55.73857691751966]}"
2_579_0,0.4283839,0.21783473,0.268746,0.34390306,0.8383896,0.8508427,0.7950202,0.7661518,350_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.96932043992839,55.90189063617259]}"
2_580_0,0.5771339,0.14847943,0.2730752,0.665152,0.86017174,0.74580014,0.78741634,0.65158373,50_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.95602537372342,55.16185850511492]}"
2_581_0,0.23336141,0.010452962,0.3176737,0.80790085,0.86896396,0.84504795,0.7196243,0.71755725,110_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.445422966229884,55.05082673599775]}"
2_582_0,0.31119403,0.27327928,0.47075742,0.8028933,0.8778964,0.86974865,0.86529005,0.79816514,67_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.045138249908078,55.21719472661669]}"
2_583_0,0.295418,0.24451174,0.18304239,0.39761057,0.39422005,0.2901945,0.32183173,0.38289297,74_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.101193123637135,55.26193082776584]}"
2_584_0,0.53704226,0.34115443,0.27625516,0.6496462,0.8305878,0.75100404,0.7017275,0.640327,190_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.030765205362165,55.22096765080999]}"
2_585_0,0.316338,0.27323133,0.12526998,0.27349398,0.81916606,0.82088387,0.42848966,0.77429765,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.597777238416555,55.75869917988393]}"
2_586_0,0.20055866,0.25048748,0.2266095,0.5862195,0.84391814,0.42262894,0.78214186,0.63115263,337_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.2707950492789,55.8508663280346]}"
2_587_0,0.25556853,0.24556144,0.16435185,0.35455582,0.8580587,0.8466352,0.45412844,0.75230515,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.590950042257248,55.7569025493157]}"
2_588_0,0.41474396,0.33992022,0.49359605,0.6804339,0.8904215,0.8173054,0.8927397,0.81709105,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.44524330317306,55.132932752966276]}"
2_589_0,0.32788268,0.21199287,0.3718947,0.7171006,0.851689,0.84402835,0.8033938,0.7496933,67_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.04477892379443,55.21647607438939]}"
2_590_0,0.5539381,0.4192411,0.29109386,0.46736753,0.4910432,0.48461223,0.57012254,0.7489655,66_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.045497576021724,55.22078798775316]}"
2_591_0,0.58316255,0.36628595,0.2385265,0.5460361,0.6594605,0.5653021,0.58705956,0.63269246,363_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.26756111425607,55.919856941854974]}"
2_592_0,0.49875966,0.60281044,0.28889623,0.65795594,0.7969293,0.58089036,0.7222958,0.6942568,407_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.317148117939468,55.86074779615991]}"
2_593_0,0.802521,0.35484353,0.308568,0.47466096,0.75264406,0.75481033,0.8458882,0.8028601,379_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.552322485040108,55.75546524486111]}"
2_594_0,0.10716582,0.26357234,0.2380694,0.41454732,0.7319512,0.76513284,0.7736285,0.56643414,297_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.72354137819329,55.74091253725837]}"
2_595_0,-100.0,0.2603917,0.41535112,0.67520076,0.88310826,0.8977128,0.8121904,0.8231177,26_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36601189511372,55.12520724152285]}"
2_596_0,0.49848944,0.30284458,0.25663716,0.37477478,0.8280293,-100.0,0.7582108,0.5937853,398_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.271873027619844,55.8298457503862]}"
2_597_0,0.17022587,0.031125594,0.2882764,0.7218852,0.8654407,0.862144,0.40366828,0.7231996,97_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.33978108881743,55.02998582140618]}"
2_598_0,0.14128129,0.3050233,0.25948718,0.42893946,0.7682953,0.7687421,0.62009066,0.6203137,260_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.83403415813999,55.235161032299075]}"
2_599_0,0.4096963,0.32619867,0.25955203,0.66347444,0.80793697,0.8008248,0.7223587,0.58627266,122_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.8769736287209,55.22743552085565]}"
2_600_0,0.5037795,0.6642229,0.14425564,0.22135407,0.6713059,0.5545728,0.5017617,0.5811075,9_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.444165324832117,55.11083419697694]}"
2_601_0,0.76983,0.36354864,0.2909804,0.65515536,0.846562,0.77696145,0.50018233,0.7562362,60_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.02609396588474,55.219889672469044]}"
2_602_0,0.55133474,0.18436874,0.32166472,0.7148941,0.9027778,0.8482933,0.84760183,0.5951952,75_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.09903716695525,55.25654093606112]}"
2_603_0,0.1403708,0.25961992,0.25270492,0.7540324,0.900547,0.8888235,0.5699969,0.5468245,215_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.400686865080733,54.9737512846203]}"
2_604_0,0.31519273,0.15559961,0.27504912,0.4515975,0.782868,0.6864922,0.6560358,0.5915714,23_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.369605156250195,55.14155657969382]}"
2_605_0,0.5851557,0.56882334,0.45726216,0.6818507,0.86535585,0.7194977,0.53882974,0.6663844,153_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.430690595570322,55.11963768676131]}"
2_606_0,0.27755338,0.3357073,0.34747562,0.53375155,0.8719382,0.8062637,0.6983689,0.63573337,18_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.367269536511486,55.13472938353451]}"
2_607_0,0.41705683,0.19441572,0.27291998,0.5707547,0.8787339,0.8680368,0.82303923,0.6053985,207_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.086101426863927,55.24630014182216]}"
2_608_0,0.60274905,0.28769103,0.2847601,0.6355448,0.8526752,0.7943609,0.74215305,0.60168964,365_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.149163159809117,55.86092745921673]}"
2_609_0,0.5679932,0.23577236,0.31741887,0.7413983,0.788683,0.734375,0.70534474,0.60233426,53_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.96249324376908,55.17048233184247]}"
2_610_0,0.49942642,0.1617931,0.40241796,0.7012896,0.7588448,0.59158915,0.5372412,0.52700186,182_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.937340415813733,55.17317727769483]}"
2_611_0,0.45093167,-100.0,0.11016434,0.7332372,0.73916906,0.5846519,0.6534373,0.6317782,131_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.785884458911184,55.244683174310744]}"
2_612_0,0.4690819,0.48049477,0.3405949,0.60298765,0.65804577,0.81284094,0.8340319,0.72005415,39_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.7957659270365,55.18970627892263]}"
2_613_0,0.48608083,0.18121983,0.2669571,0.60627276,0.8556701,0.8514272,0.8602728,0.64460313,207_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.084304796295687,55.24486283736757]}"
2_614_0,0.2435867,0.15049928,0.5073375,0.6682832,0.87499624,0.88045543,0.6524187,0.8256243,25_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36187964480677,55.1203563389886]}"
2_615_0,0.62915564,9.1940066E-4,0.2597857,0.5432279,0.88413787,0.83956426,0.7884775,0.7452858,222_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.387930788046233,55.011300863496494]}"
2_616_0,0.5947193,0.22882615,0.3674121,0.6182598,0.86966294,0.7296716,0.5219753,0.6997831,153_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.425300703865606,55.11945802370448]}"
2_617_0,0.28855455,0.30467764,0.2678481,0.7214174,0.84275395,0.7505368,0.72122306,0.62917256,246_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.905540054755903,55.224021922776]}"
2_618_0,0.72205883,0.2546448,0.41550314,0.6977995,0.87085515,0.7225766,0.47949082,0.64755243,153_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.423683736354192,55.11981734981813]}"
2_619_0,0.13982911,-0.017748378,0.42561328,0.6764932,0.8676281,0.8851088,0.8587057,0.79135543,95_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.371581449875258,55.02459592970146]}"
2_620_0,-100.0,0.34551513,0.4157396,0.7357698,0.84909505,0.7518343,0.76508445,0.6342845,146_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.452968814616487,55.13077679628439]}"
2_621_0,0.5940774,0.35233676,0.43566176,0.7523039,0.87237924,0.71884215,0.4893617,0.55310345,153_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.425660029979255,55.12053600204543]}"
2_622_0,0.452623,0.24993052,0.1922956,0.36866468,0.4712514,0.5157186,0.48308936,0.5446541,44_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.860444627493102,55.175333234376716]}"
2_623_0,0.09969842,0.2276923,0.3881323,0.77602524,0.8471033,0.7894521,0.64819115,0.5903213,248_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.90032982610801,55.22527956417376]}"
2_624_0,0.41783017,0.3256579,0.31028208,0.71903324,0.80121803,0.72913855,0.6344538,0.5791414,247_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.90823500060826,55.22474057500329]}"
2_625_0,0.56643355,0.47826087,0.23070388,0.7587281,0.617246,0.76638335,0.8298331,0.7058672,206_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.101732112807607,55.250432392129106]}"
2_626_0,0.16304348,0.32391956,0.27979797,0.6998514,0.7973161,0.6875576,0.6571795,0.5893516,246_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.90536039169908,55.22384225971917]}"
2_627_0,0.5002746,0.32696033,0.40207204,0.28614584,0.6718508,0.8121186,0.6998623,0.76644903,378_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.565617551245076,55.74576343979261]}"
2_628_0,0.34083715,0.2759484,0.27458492,0.40532607,0.8278261,0.80644256,0.748312,0.6868914,155_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.412724289887933,55.12341061095461]}"
2_629_0,0.7852419,0.34457892,0.38539553,0.4127037,0.6839988,0.5201401,0.76706296,0.7995044,377_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.562742942335895,55.74863804870179]}"
2_630_0,0.70735687,0.20437527,0.27532777,0.48211503,0.44158417,0.72129035,0.7991513,0.79848015,191_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.041005999601126,55.21665573744622]}"
2_631_0,0.027340515,0.30734035,0.32258362,0.47363716,0.3077434,0.6908127,0.8145457,0.79107934,267_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.82307471167373,55.257079925231594]}"
2_632_0,0.59836227,0.30914584,0.3614865,0.84026176,0.84636027,0.6208017,0.7790277,0.6692689,116_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.932309850222666,55.23102878199213]}"
2_633_0,0.682796,0.1670063,0.30294785,0.68589795,0.8869494,0.85259175,0.7315286,0.78900236,345_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.89763488025565,55.87979208018324]}"
2_634_0,0.78443116,0.723813,0.34182453,0.24175286,0.56487584,0.5168065,0.8063862,0.7133568,381_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.548729223903628,55.75079400538368]}"
2_635_0,0.062173616,0.6615552,0.3299472,0.6288928,0.87172014,0.8476302,0.3149233,0.7801278,90_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.356130426988404,54.97321229544983]}"
2_636_0,0.4090705,0.53126407,0.27770373,0.44986877,0.7666274,0.45989305,0.883876,0.810673,312_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.535613820755483,55.78654695369164]}"
2_637_0,0.373015,0.2157691,0.29182878,0.8227848,0.88446504,0.8340904,0.81062573,0.58250403,244_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.939676035552445,55.230130466708005]}"
2_638_0,0.15116279,0.3567972,0.39379755,0.6272727,0.7450013,0.5966102,0.57285756,0.60367984,261_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.829722244776214,55.23623901064002]}"
2_639_0,0.55202127,0.31122994,0.26537582,0.5190024,0.8620672,0.71185637,0.90193784,0.73189825,330_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.24959480857368,55.83272035929538]}"
2_640_0,0.072113894,0.49084857,0.2595705,0.4047619,0.8864365,0.87203217,0.71129614,0.63061863,103_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.3643949276023,55.09053227155584]}"
