system:index,m_10,m_11,m_4,m_5,m_6,m_7,m_8,m_9,name,state,year,.geo
2_234_0,0.59496856,0.48751768,0.28971308,0.7768559,0.8726844,0.7694674,0.76855665,0.6508542,240_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.948299862279992,55.21683540050304]}"
2_235_0,0.7036854,0.53758425,0.38189834,0.7649789,0.8469388,0.4923077,0.862947,0.70709014,198_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.044060271567133,55.224021922776]}"
2_236_0,0.22093023,-100.0,0.25661397,0.61129427,0.8999437,0.7943857,0.78239906,0.7599002,76E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.506158228000064,55.44303118904433]}"
2_237_0,0.55723375,0.51934326,0.33190808,0.74733835,0.77252626,0.6899007,0.7058778,0.66837925,46_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.912187587858387,55.177489191058605]}"
2_238_0,0.41112098,-100.0,0.43145502,0.83484274,0.89810354,0.85760826,0.8743222,0.85102177,80E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.52196857700057,55.43979725402151]}"
2_239_0,0.8211382,0.6481294,0.52582496,0.77303755,0.8483743,0.5503268,0.6957766,0.80768126,46k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.406804557576447,55.19994707316159]}"
2_240_0,0.5796828,-100.0,0.42934266,0.8177161,0.87390876,0.8356879,0.76256585,0.7387468,79_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.403920800103563,54.98165645912055]}"
2_241_0,0.5270315,-100.0,0.39918014,0.8241467,0.86003923,0.76868474,0.705528,0.80868,10_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.420270138274535,55.11838004536354]}"
2_242_0,0.3046202,-100.0,0.23539668,0.6459288,0.84798807,0.27960378,0.7124689,0.7,106k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.60587122453733,55.473394245647576]}"
2_243_0,0.5475169,0.56307393,0.38163912,0.6978417,0.8921558,0.72252244,0.8777943,0.79916537,68E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.265948721026504,54.92362529176643]}"
2_244_0,0.45864466,-100.0,0.24272908,0.7230382,0.89082813,0.7065728,0.7852266,0.7672634,75E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.506697217170537,55.44554647183987]}"
2_245_0,0.44382024,-100.0,0.40377453,0.76884186,0.748012,0.69135803,0.80226165,0.7339848,122E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.927822848083917,55.29283287353955]}"
2_246_0,0.58142906,0.56639564,0.34179774,0.7518318,0.6967111,0.6221615,0.7250384,0.7333622,20E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.42764547216802,55.19958774704794]}"
2_247_0,0.6729742,0.30786026,0.43686518,0.7935125,0.83047014,0.7746647,0.79435074,0.761341,144_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.76917579462656,55.27181229589115]}"
2_248_0,0.49447873,0.025827114,0.36962906,0.7461629,0.7430715,0.5937906,0.87571657,0.828339,112E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.91955834747002,55.248995087674516]}"
2_249_0,0.5298838,0.50498414,0.40557912,0.8243703,0.8915528,0.8242876,0.83689916,0.82346576,61E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.27529119998135,55.08172878177146]}"
2_250_0,0.61660296,0.24553572,0.6208178,0.85096675,0.89605194,0.8562174,0.8200084,0.8092086,138_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.454585782127904,55.119997012874954]}"
2_251_0,0.42259413,-100.0,0.26387537,0.7009827,0.88675016,0.52362144,0.79118645,0.72985077,106k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.604972909253213,55.472855256477104]}"
2_252_0,0.5652174,0.31494012,0.48608136,0.8137518,0.90516156,0.872,0.85636324,0.86042506,6_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.450633194877778,55.13221410073898]}"
2_253_0,0.43512797,0.5404896,0.43030304,0.7462398,0.9015991,0.704882,0.88309973,0.82305163,73E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.270440297447102,54.92057101980042]}"
2_254_0,0.37373737,0.17667638,0.18688668,0.42919773,0.83669883,0.6651054,0.5709698,0.5844806,153_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.4260193560929,55.12089532815907]}"
2_255_0,0.5086594,0.04568528,0.321543,0.4599156,0.85248095,0.81467676,0.65212256,0.6394886,180_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.32433006593057,55.45524827690836]}"
2_256_0,0.5077136,0.50488615,0.38297847,0.82297873,0.8793073,0.8493611,0.80848855,0.81447303,61E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.274392884697228,55.082806760112405]}"
2_257_0,0.6713306,0.25594404,0.2956189,0.60631835,0.82821196,0.7122623,0.73277926,0.7653037,67_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.124189994910594,55.57813780777591]}"
2_258_0,0.62448317,0.2928639,0.2576534,0.6313842,0.83055794,0.75282764,0.77689636,0.5872105,83_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.354333796420164,54.9534493591992]}"
2_259_0,0.5881262,0.22704507,0.46476096,0.80878335,0.9048462,0.8613861,0.86467946,0.82235265,5_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.449555216536833,55.12951915488662]}"
2_260_0,0.629332,0.14465912,0.2878261,0.69572955,0.84995586,0.67325824,0.6569673,0.7344523,P_79_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.12778325604707,55.58227005808286]}"
2_261_0,0.8251346,0.71228963,0.14422394,0.5466652,0.84776396,0.32965863,0.6256771,0.79851663,17k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.438425255577453,55.168865364331054]}"
2_262_0,0.4893617,0.5841826,0.46679282,0.88520765,0.89392585,0.69450486,0.8707145,0.83186436,25k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.43321502692956,55.20120471455936]}"
2_263_0,0.51872003,0.65901184,0.43429846,0.60823494,0.8342967,0.8124599,0.76697814,0.75743705,204_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.101193123637135,55.267859708641026]}"
2_264_0,0.5452539,0.24243978,0.29714704,0.5630868,0.8652009,0.72727275,0.80407006,0.7892484,330_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.249774471630502,55.833798337636324]}"
2_265_0,0.20196238,-100.0,0.22047877,0.58555114,0.83615416,0.7269746,0.7488152,0.7291031,76E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.508493847738777,55.443570178214806]}"
2_266_0,0.618123,-100.0,0.23981509,0.52249867,0.8169413,0.7089573,0.60422593,0.6312734,154_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.418293844649472,55.11514611034071]}"
2_267_0,0.6928069,0.15147164,0.32695225,0.75470763,0.6157536,0.794884,0.6622633,0.5797973,152_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.42727699749067,55.11838004536354]}"
2_268_0,0.5164729,-100.0,0.4720777,0.79204106,0.88088137,0.74797106,0.8033146,0.7682263,155_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.73108722657989,55.28151410095965]}"
2_269_0,0.6398039,0.20313612,0.2517309,0.53585464,0.81057656,0.74484944,0.73022527,0.71442896,368_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.722643062909167,55.73498365638318]}"
2_270_0,0.57913667,0.38151872,0.3226205,0.67931366,0.81341994,0.7345723,0.76567733,0.66674286,P_84_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.12454932102424,55.58460567782157]}"
2_271_0,0.5196362,0.22094926,0.39562795,0.6628542,0.87670314,0.8679796,0.81636226,0.5476812,P_26_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.874997335095838,55.505553932819055]}"
2_272_0,0.7827622,0.5804878,0.46785015,0.73829144,0.80135477,0.6289651,0.8562341,0.82764876,46k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.40734354674692,55.20066572538889]}"
2_273_0,0.27489772,-100.0,0.28244275,0.68498147,0.88537574,0.81837505,0.80075186,0.7343593,77E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.51082946747749,55.44105489541927]}"
2_274_0,0.62325287,0.3383553,0.30867445,0.6102742,0.87422854,0.81550866,0.62465924,0.83055973,99_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.33798445824919,55.04615549652033]}"
2_275_0,0.56162363,0.5490909,0.37073913,0.6917849,0.78916717,0.67375886,0.7362409,0.6951456,30E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.405187590065033,55.1864723438998]}"
2_276_0,0.14967021,-100.0,0.24084446,0.53941756,0.8121806,0.7537849,0.736014,0.6729402,78E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.50274462992041,55.4518346788287]}"
2_277_0,0.36588487,0.27263322,0.4443326,0.7875994,0.7572514,0.8427896,0.7757661,0.73913044,26_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.365293242886423,55.12700387209109]}"
2_278_0,0.5153106,0.32814527,0.45038962,0.84091884,0.9150847,0.8860862,0.8532724,0.8305583,6_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.441829705093404,55.13077679628439]}"
2_279_0,0.5946578,0.16638513,0.24751538,0.619354,0.8757962,0.82055205,0.7792949,0.7962536,144_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.4590773585485,55.135268372704985]}"
2_280_0,0.25081432,0.14553496,0.2286194,0.22785331,0.5823799,0.850566,0.72606456,0.6338829,51_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.1107152656488,55.57526319886673]}"
2_281_0,0.63495576,0.42737016,0.36161098,0.7760558,0.83915514,0.62620425,0.8080327,0.7023724,P_79_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.128681571331192,55.584426014764745]}"
2_282_0,0.70454544,0.080601096,0.38223958,0.7594587,0.5552,0.769251,0.7763381,0.5650155,152_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.430151606399853,55.1173020670226]}"
2_283_0,0.6093192,0.1650059,0.37562737,0.8347303,0.8812658,0.83605754,0.8054977,0.7718631,87_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.355232111704282,54.980758143836425]}"
2_284_0,0.5242695,0.62175107,0.36708862,0.63772464,0.78939086,0.6549244,0.8513493,0.66982275,74k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.28553199422031,55.074003270328035]}"
2_285_0,0.5966216,0.50633717,0.401178,0.68523,0.6727573,0.7232068,0.49370903,0.63039875,78k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.281040417799712,55.068074389452846]}"
2_286_0,0.59518754,0.072164945,0.2898708,0.6516268,0.7752381,0.7866998,0.67715645,0.7825073,28_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.335109849340007,55.12628521986379]}"
2_287_0,0.5530504,0.09948007,0.43297434,0.8445721,0.9112029,0.8860205,0.7593583,0.4777592,104_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.35092019834051,55.08190844482829]}"
2_288_0,0.19498003,0.20393375,0.36530703,0.2068365,0.24188998,0.7324319,0.7588528,0.508291,66k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.392431513030534,55.20354033429807]}"
2_289_0,0.32025588,0.3217664,0.23053434,0.49516648,0.7460092,0.5353772,0.65461075,0.59461373,44_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.856851366356626,55.1744349190926]}"
2_290_0,0.6289938,0.27205336,0.46473825,0.6038326,0.85781145,0.7416235,0.74274606,0.8179252,155_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.733961835489072,55.278819155107286]}"
2_291_0,0.4992939,0.065561414,0.39856,0.6666667,0.8587392,0.8679618,0.73934054,0.7972093,152_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.780494567206464,55.25725958828842]}"
2_292_0,0.55798686,0.2482063,0.3631604,0.79305303,0.7127127,0.8447016,0.837105,0.78287464,39_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.795226937866026,55.189885941979455]}"
2_293_0,0.63372684,0.2822622,0.5332813,0.673853,0.854248,0.851,0.57254463,0.676681,14_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.479379283969603,55.09412553269231]}"
2_294_0,0.56446993,0.3305275,0.34908742,0.58699226,0.8618695,0.84590775,0.74261594,0.6892814,117_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.11161358093292,55.5795751122305]}"
2_295_0,0.51178133,0.039965987,0.36139548,0.8006669,0.89418626,0.83791155,0.7827931,0.5769321,104_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.353974470306515,55.08101012954417]}"
2_296_0,0.75839883,0.52612966,0.67892164,0.64102566,0.8095117,0.77748775,0.56179774,0.6286019,14_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.480636925367367,55.09538317409008]}"
2_297_0,0.7040446,0.3628186,0.31994766,0.5305319,0.8828829,0.78238845,0.82308143,0.7355359,2_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.464826576366864,55.131675111568505]}"
2_298_0,0.5903829,0.25546828,0.4247934,0.7572429,0.48477468,0.75747865,0.7494346,0.73905,39_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.79594559009332,55.19042493114993]}"
2_299_0,0.44064683,0.47425246,0.2318161,0.63871205,0.7727086,0.6308241,0.6845412,0.7348192,119k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.07011598908845,55.232825412560366]}"
2_300_0,0.74175197,0.2857143,0.3544935,0.746068,0.6001948,0.75,0.71963334,0.5856631,152_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.428534638888436,55.117661393136245]}"
2_301_0,0.5382653,0.24146341,0.31172603,0.55155885,0.7925187,0.73273355,0.7557262,0.64535046,66_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.118081450978583,55.57975477528733]}"
2_302_0,0.7193519,0.22874384,0.32604566,0.729499,0.5995671,0.73311985,0.69237393,0.55813956,152_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.42907362805891,55.1173020670226]}"
2_303_0,0.64041096,0.13984638,0.42183742,0.71382505,0.8133375,0.6203796,0.81063795,0.7047014,P_72_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.130298538842606,55.5847853408784]}"
2_304_0,0.4445769,-100.0,0.2523702,0.465084,0.8598826,0.64594257,0.6795517,0.6831276,102k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.62006460602642,55.475729865386285]}"
2_305_0,0.5585269,0.39738807,0.29143956,0.4604962,0.80007505,0.8400223,0.8230337,0.7406548,207_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.08771839437534,55.24791710933358]}"
2_306_0,0.45230415,-100.0,0.51308,0.84370995,0.8928901,0.8583793,0.7607612,0.7928627,25_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36708987345466,55.12053600204543]}"
2_307_0,0.73972416,-100.0,0.45189708,0.65341645,0.49944136,0.8645008,0.5290217,0.8529966,P_134_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.751748478114642,55.28582601432342]}"
2_308_0,0.6320602,0.41746622,0.3282414,0.5975895,0.813566,0.8023008,0.60792214,0.7206237,P_55_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.111793243989744,55.58730062367393]}"
2_309_0,0.39842734,0.42241696,0.25579002,0.2864678,0.7805752,0.7150917,0.8290496,0.69844884,4e_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.414709732076698,55.176231549660834]}"
2_310_0,0.5074681,0.48890382,0.35357693,0.19178082,0.41903657,0.7190341,0.7542293,0.516084,53E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.39081454551912,55.20461831263901]}"
2_311_0,0.57922834,0.5137221,0.20011659,0.3402006,0.8518401,0.82730603,0.72486985,0.589478,239_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.92332669738147,55.197791116479706]}"
2_312_0,0.4361567,0.39539748,0.25051975,0.61819804,0.81800294,0.8104323,0.7770751,0.74041295,46E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.38434667547346,55.20174370372983]}"
2_313_0,0.54013455,0.5936002,0.37161842,0.6379792,0.65193367,0.46929717,0.80787987,0.718451,58E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.27960311334512,55.08011181426005]}"
2_314_0,0.2600509,-100.0,0.32600865,0.7153786,0.89418185,0.776404,0.8222091,0.8001398,76E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.505080249659123,55.443570178214806]}"
2_315_0,0.67989624,0.53543776,0.20577493,0.35226652,0.42424244,0.44203964,0.6654644,0.7041678,47_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.912906240085682,55.17910615857002]}"
2_316_0,0.45074627,-100.0,0.4497908,0.6678746,0.8931584,0.83635896,0.855091,0.77797,77E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.505259912715946,55.439976917078326]}"
2_317_0,0.73661536,0.093481794,0.16721712,0.34924442,0.8625314,0.7914494,0.70426196,0.5516672,153_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.42781598666114,55.1203563389886]}"
2_318_0,0.39325488,-100.0,0.29334968,0.83847886,0.9140739,0.83528376,0.5242902,0.8405531,15_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.388829103330355,55.13922095995511]}"
2_319_0,0.42442748,-100.0,0.44042814,0.854554,0.8953942,0.87094283,0.8050641,0.8085753,25_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36295762314771,55.119098697590836]}"
2_320_0,0.3994823,0.19032258,0.26666668,0.5681582,0.8209285,0.75141823,0.6759371,0.6852174,4_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.77420636021763,55.45488895079471]}"
2_321_0,0.6804857,0.50809836,0.36679557,0.7501448,0.8210842,0.5395948,0.8353439,0.744373,21E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.434831994440977,55.1992284209343]}"
2_322_0,0.39637828,-100.0,0.36619717,0.66270775,0.8872727,0.369291,0.7002342,0.7784152,82E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.613057746810288,55.476987506784056]}"
2_323_0,0.52858263,0.33903134,0.44827586,0.5885723,0.854386,0.8563475,0.45565388,0.7855505,17_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.922787708210997,55.491899540500434]}"
2_324_0,0.4334458,0.38493896,0.29273742,0.45642403,0.74194556,0.68540144,0.5164835,0.5172708,46_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.912546913972033,55.17802818022908]}"
2_325_0,0.43817428,0.58591104,0.30688336,0.73512495,0.72595286,0.7307979,0.65170085,0.7564132,80k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.281938733083834,55.07076933530521]}"
2_326_0,0.53101206,0.46157494,0.19106813,0.24973656,0.8091131,0.81450164,0.7714442,0.6127135,239_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.923506360438292,55.19833010565018]}"
2_327_0,0.7089233,0.004805193,0.30596605,0.44307858,0.8818367,0.78022385,0.74309367,0.78417546,354_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.03795172763512,55.88733792856985]}"
2_328_0,0.66470975,-100.0,0.29628757,0.72111714,0.87159044,0.7311972,0.7082093,0.7528958,103_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.368167851795604,55.09125092378313]}"
2_329_0,0.49734405,-100.0,0.34035724,0.58043957,0.8391744,0.84658015,0.8454841,0.73979986,149_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.775464001615397,55.26175116470902]}"
2_330_0,0.5607094,0.1819633,0.27835444,0.6637001,0.8666534,0.8024532,0.6995163,0.73953485,141_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.4800979361969,55.13257342685263]}"
2_331_0,0.39760152,-100.0,0.22330923,0.82011604,0.8915276,0.6601298,0.751463,0.7366255,76E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.511009130534312,55.44267186293069]}"
2_332_0,0.6356083,0.53064483,0.41829768,0.7956786,0.80078214,0.60069543,0.5988871,0.74229693,248_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.899790836937537,55.224920238060115]}"
2_333_0,0.5015733,0.453338,0.38488063,0.80327404,0.86193484,0.7697283,0.8398542,0.7871854,36E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.38865858883723,55.189885941979455]}"
2_334_0,0.28369907,0.110931024,0.4782385,0.6251816,0.64325845,0.69393575,0.4924992,0.60620326,57_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.103528743375843,55.58011410140097]}"
2_335_0,0.57472354,-100.0,0.24421494,0.5002647,0.71942985,0.7002695,0.55243504,0.60943955,154_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.416497214081236,55.11514611034071]}"
2_336_0,0.7690416,-100.0,0.5557476,0.7016203,0.86134726,0.48442677,0.7911071,0.8107816,290_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.307805638984625,55.92237222465051]}"
2_337_0,0.7571439,-100.0,0.32030526,0.7440716,0.8680086,0.51103514,0.77305603,0.8112869,P_253_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.64448963319077,55.64515212797123]}"
2_338_0,0.5983828,0.14435238,0.36810023,0.6798168,0.86634654,0.8713577,0.84481394,0.772408,6_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.77708096912681,55.45417029856742]}"
2_339_0,0.6233766,0.5924765,0.40179023,0.6799839,0.7733813,0.66562563,0.73158425,0.6819512,30E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.405367253121856,55.1864723438998]}"
2_340_0,0.5440729,0.56378603,0.36023054,0.60891753,0.85126895,0.8063573,0.8485207,0.7524558,72E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.263074112117323,54.92111000897089]}"
2_341_0,0.69989204,-100.0,0.40298063,0.64137393,0.84422,0.71654475,0.6386143,0.6863158,159_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.75120948894417,55.29552781939191]}"
2_342_0,0.5793237,0.19179487,0.5211098,0.77497727,0.8345618,0.8458106,0.7645559,0.70058644,141_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.75588072842159,55.283849720698356]}"
2_343_0,0.59766275,0.28295097,0.51759905,0.6843556,0.88850516,0.8366778,0.6851931,0.63125,13_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.484230186503847,55.0962814893742]}"
2_344_0,0.6535617,0.28295568,0.24389179,0.6030575,0.8516632,0.8005615,0.6207089,0.73715174,295_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.712761594783853,55.736600623894596]}"
2_345_0,0.5756972,0.57759273,0.16879843,0.3015873,0.75647664,0.70584375,0.67995095,0.47569636,39k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.4102181556561,55.184136724161085]}"
2_346_0,0.44532803,-100.0,0.26504692,0.45983243,0.8662614,0.80420274,0.5105541,0.40484217,36_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.34912356777227,55.15395333061467]}"
2_347_0,0.44968686,-100.0,0.41206458,0.862899,0.9144863,0.88740736,0.8592965,0.8216459,6_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.444524650945763,55.13185477462533]}"
2_348_0,0.5972923,0.2684576,0.2857113,0.6368688,0.8336152,0.7064024,0.73139536,0.7235334,83_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.35379480724969,54.95326969614237]}"
2_349_0,0.30188033,-100.0,0.23270296,0.6842368,0.8343726,0.48852676,0.7454011,0.6908108,107k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.59976268060532,55.479502789579584]}"
2_350_0,0.7378498,0.013769363,0.3554165,0.6082908,0.64686227,0.37254903,0.4377535,0.71240264,178_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.318401185055382,55.45506861385154]}"
2_351_0,0.6984187,0.6829507,0.52377397,0.76374847,0.7856434,0.51409525,0.87806994,0.7692932,55E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.285172668106664,55.08316608622605]}"
2_352_0,0.7332938,-100.0,0.40024102,0.78335136,0.876515,0.6668484,0.7589431,0.7625947,P_253_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.644309970133946,55.64587078019852]}"
2_353_0,0.53488374,0.0652921,0.4314734,0.75492716,0.85439694,0.7975528,0.8528611,0.81182766,144_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.764504555149138,55.27109364366386]}"
2_354_0,0.568257,0.13821138,0.28035814,0.56647867,0.86508477,0.8413613,0.8061873,0.70931494,117_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.115386505126224,55.57741915554862]}"
2_355_0,0.6532548,0.09756481,0.4258601,0.75347805,0.87118083,0.52782106,0.6099456,0.6231446,211_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36978481930702,55.42219027445276]}"
2_356_0,0.4132901,0.27365547,0.44299722,0.6572004,0.68723357,0.7121942,0.5956534,0.51794875,57_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.102630428091725,55.57993443834415]}"
2_357_0,0.56895983,0.14842904,0.56714225,0.6740409,0.84931505,0.8381071,0.7168185,0.76399285,141_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.753904434796528,55.282592079300585]}"
